"","ISLAND","REGION","VIRUS","DATE","N_WEEK","NCASES","TempAvgC_W0","TempAvgC_W1","TempAvgC_W2","TempAvgC_W3","TempAvgC_W4","TempAvgC_W5","TempAvgC_W6","TempAvgC_W7","TempAvgC_W8","PrecCm_W0","PrecCm_W1","PrecCm_W2","PrecCm_W3","PrecCm_W4","PrecCm_W5","PrecCm_W6","PrecCm_W7","PrecCm_W8"
"170","TAHITI","FP","CHIKV",2014-12-28,11,1553,27.4285714285714,27.1428571428571,27.4285714285714,27.7142857142857,27.5714285714286,27.5714285714286,27,26.5714285714286,27,0.885428571428571,0.968857142857143,0.627714285714286,0.188714285714286,0.805571428571429,0.0508571428571429,0,0.584142857142857,0.279571428571429
"171","TAHITI","FP","CHIKV",2015-01-04,12,1319,28.1428571428571,27.4285714285714,27.1428571428571,27.4285714285714,27.7142857142857,27.5714285714286,27.5714285714286,27,26.5714285714286,0.0505714285714286,0.885428571428571,0.968857142857143,0.627714285714286,0.188714285714286,0.805571428571429,0.0508571428571429,0,0.584142857142857
"172","TAHITI","FP","CHIKV",2015-01-11,13,1043,28.4285714285714,28.1428571428571,27.4285714285714,27.1428571428571,27.4285714285714,27.7142857142857,27.5714285714286,27.5714285714286,27,0.243,0.0505714285714286,0.885428571428571,0.968857142857143,0.627714285714286,0.188714285714286,0.805571428571429,0.0508571428571429,0
"173","TAHITI","FP","CHIKV",2015-01-18,14,872,28.4285714285714,28.4285714285714,28.1428571428571,27.4285714285714,27.1428571428571,27.4285714285714,27.7142857142857,27.5714285714286,27.5714285714286,0.885285714285714,0.243,0.0505714285714286,0.885428571428571,0.968857142857143,0.627714285714286,0.188714285714286,0.805571428571429,0.0508571428571429
"174","TAHITI","FP","CHIKV",2015-01-25,15,479,27.1428571428571,28.4285714285714,28.4285714285714,28.1428571428571,27.4285714285714,27.1428571428571,27.4285714285714,27.7142857142857,27.5714285714286,1.63271428571429,0.885285714285714,0.243,0.0505714285714286,0.885428571428571,0.968857142857143,0.627714285714286,0.188714285714286,0.805571428571429
"175","TAHITI","FP","CHIKV",2015-02-01,16,330,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,28.1428571428571,27.4285714285714,27.1428571428571,27.4285714285714,27.7142857142857,0.159714285714286,1.63271428571429,0.885285714285714,0.243,0.0505714285714286,0.885428571428571,0.968857142857143,0.627714285714286,0.188714285714286
"176","TAHITI","FP","CHIKV",2015-02-08,17,149,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,28.1428571428571,27.4285714285714,27.1428571428571,27.4285714285714,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714,0.243,0.0505714285714286,0.885428571428571,0.968857142857143,0.627714285714286
"177","TAHITI","FP","CHIKV",2015-02-15,18,74,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,28.1428571428571,27.4285714285714,27.1428571428571,0.555,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714,0.243,0.0505714285714286,0.885428571428571,0.968857142857143
"178","TAHITI","FP","CHIKV",2015-02-22,19,21,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,28.1428571428571,27.4285714285714,0.137857142857143,0.555,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714,0.243,0.0505714285714286,0.885428571428571
"179","TAHITI","FP","ZIKV",2013-10-13,0,404,26.2857142857143,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,28.1428571428571,0.00357142857142857,0.137857142857143,0.555,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714,0.243,0.0505714285714286
"180","TAHITI","FP","ZIKV",2013-10-20,1,985,25.7142857142857,26.2857142857143,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,0.529714285714286,0.00357142857142857,0.137857142857143,0.555,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714,0.243
"181","TAHITI","FP","ZIKV",2013-10-27,2,1291,26,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,28.1428571428571,2.119,0.137857142857143,0.555,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714,0.243,0.0505714285714286
"182","TAHITI","FP","ZIKV",2013-11-03,3,972,24.7142857142857,26,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,28.4285714285714,0.00357142857142857,2.119,0.137857142857143,0.555,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714,0.243
"183","TAHITI","FP","ZIKV",2013-11-10,4,982,26,24.7142857142857,26,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,28.4285714285714,0.00728571428571429,0.00357142857142857,2.119,0.137857142857143,0.555,0.0361428571428571,0.159714285714286,1.63271428571429,0.885285714285714
"184","TAHITI","FP","ZIKV",2013-11-17,5,1826,26.4285714285714,26,24.7142857142857,26,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,27.1428571428571,0.0871428571428571,0.00728571428571429,0.00357142857142857,2.119,0.137857142857143,0.555,0.0361428571428571,0.159714285714286,1.63271428571429
"185","TAHITI","FP","ZIKV",2013-11-24,6,2427,26.8571428571429,26.4285714285714,26,24.7142857142857,26,28.1428571428571,27.5714285714286,28.2857142857143,27.8571428571429,0.272,0.0871428571428571,0.00728571428571429,0.00357142857142857,2.119,0.137857142857143,0.555,0.0361428571428571,0.159714285714286
"186","TAHITI","FP","ZIKV",2013-12-01,7,2848,27.2857142857143,26.8571428571429,26.4285714285714,26,24.7142857142857,26,28.1428571428571,27.5714285714286,28.2857142857143,0.0108571428571429,0.272,0.0871428571428571,0.00728571428571429,0.00357142857142857,2.119,0.137857142857143,0.555,0.0361428571428571
"187","TAHITI","FP","ZIKV",2013-12-08,8,2978,27,27.2857142857143,26.8571428571429,26.4285714285714,26,24.7142857142857,26,28.1428571428571,27.5714285714286,0.0145714285714286,0.0108571428571429,0.272,0.0871428571428571,0.00728571428571429,0.00357142857142857,2.119,0.137857142857143,0.555
"188","TAHITI","FP","ZIKV",2013-12-15,9,2363,27.5714285714286,27,27.2857142857143,26.8571428571429,26.4285714285714,26,24.7142857142857,26,28.1428571428571,0.0907142857142857,0.0145714285714286,0.0108571428571429,0.272,0.0871428571428571,0.00728571428571429,0.00357142857142857,2.119,0.137857142857143
"189","TAHITI","FP","ZIKV",2013-12-22,10,1431,27.1428571428571,27.5714285714286,27,27.2857142857143,26.8571428571429,26.4285714285714,26,24.7142857142857,26,0.304714285714286,0.0907142857142857,0.0145714285714286,0.0108571428571429,0.272,0.0871428571428571,0.00728571428571429,0.00357142857142857,2.119
"190","TAHITI","FP","ZIKV",2013-12-29,11,663,27.1428571428571,27.1428571428571,27.5714285714286,27,27.2857142857143,26.8571428571429,26.4285714285714,26,24.7142857142857,0.522428571428571,0.304714285714286,0.0907142857142857,0.0145714285714286,0.0108571428571429,0.272,0.0871428571428571,0.00728571428571429,0.00357142857142857
"191","TAHITI","FP","ZIKV",2014-01-05,12,473,27.5714285714286,27.1428571428571,27.1428571428571,27.5714285714286,27,27.2857142857143,26.8571428571429,26.4285714285714,26,0.0108571428571429,0.522428571428571,0.304714285714286,0.0907142857142857,0.0145714285714286,0.0108571428571429,0.272,0.0871428571428571,0.00728571428571429
"192","TAHITI","FP","ZIKV",2014-01-12,13,500,26.7142857142857,27.5714285714286,27.1428571428571,27.1428571428571,27.5714285714286,27,27.2857142857143,26.8571428571429,26.4285714285714,0.794714285714286,0.0108571428571429,0.522428571428571,0.304714285714286,0.0907142857142857,0.0145714285714286,0.0108571428571429,0.272,0.0871428571428571
"193","TAHITI","FP","ZIKV",2014-01-19,14,396,27.7142857142857,26.7142857142857,27.5714285714286,27.1428571428571,27.1428571428571,27.5714285714286,27,27.2857142857143,26.8571428571429,0.058,0.794714285714286,0.0108571428571429,0.522428571428571,0.304714285714286,0.0907142857142857,0.0145714285714286,0.0108571428571429,0.272
"194","TAHITI","FP","ZIKV",2014-01-26,15,308,27.2857142857143,27.7142857142857,26.7142857142857,27.5714285714286,27.1428571428571,27.1428571428571,27.5714285714286,27,27.2857142857143,1.40085714285714,0.058,0.794714285714286,0.0108571428571429,0.522428571428571,0.304714285714286,0.0907142857142857,0.0145714285714286,0.0108571428571429
"195","TAHITI","FP","ZIKV",2014-02-02,16,233,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,27.5714285714286,27.1428571428571,27.1428571428571,27.5714285714286,27,0.221428571428571,1.40085714285714,0.058,0.794714285714286,0.0108571428571429,0.522428571428571,0.304714285714286,0.0907142857142857,0.0145714285714286
"196","TAHITI","FP","ZIKV",2014-02-09,17,104,26,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,27.5714285714286,27.1428571428571,27.1428571428571,27.5714285714286,2.10071428571429,0.221428571428571,1.40085714285714,0.058,0.794714285714286,0.0108571428571429,0.522428571428571,0.304714285714286,0.0907142857142857
"197","TAHITI","FP","ZIKV",2014-02-16,18,66,26.5714285714286,26,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,27.5714285714286,27.1428571428571,27.1428571428571,2.315,2.10071428571429,0.221428571428571,1.40085714285714,0.058,0.794714285714286,0.0108571428571429,0.522428571428571,0.304714285714286
"198","TAHITI","FP","ZIKV",2014-02-23,19,71,27.2857142857143,26.5714285714286,26,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,27.5714285714286,27.1428571428571,0.921571428571429,2.315,2.10071428571429,0.221428571428571,1.40085714285714,0.058,0.794714285714286,0.0108571428571429,0.522428571428571
"199","TAHITI","FP","ZIKV",2014-03-02,20,41,27.5714285714286,27.2857142857143,26.5714285714286,26,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,27.5714285714286,0.0581428571428571,0.921571428571429,2.315,2.10071428571429,0.221428571428571,1.40085714285714,0.058,0.794714285714286,0.0108571428571429
"200","TAHITI","FP","ZIKV",2014-03-09,21,32,27.4285714285714,27.5714285714286,27.2857142857143,26.5714285714286,26,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,0.918142857142857,0.0581428571428571,0.921571428571429,2.315,2.10071428571429,0.221428571428571,1.40085714285714,0.058,0.794714285714286
"201","TAHITI","FP","ZIKV",2014-03-16,22,12,26.8571428571429,27.4285714285714,27.5714285714286,27.2857142857143,26.5714285714286,26,27.7142857142857,27.2857142857143,27.7142857142857,1.57142857142857,0.918142857142857,0.0581428571428571,0.921571428571429,2.315,2.10071428571429,0.221428571428571,1.40085714285714,0.058
"202","TUAMOTU","FP","CHIKV",2014-10-12,0,25,27.2857142857143,27.1428571428571,26.2857142857143,25,26.7142857142857,26.2857142857143,26.4285714285714,26.4285714285714,26,0.0971428571428571,0.151428571428571,0.131428571428571,1.21428571428571,0.177142857142857,0.0314285714285714,0.00571428571428571,0.0314285714285714,0.0628571428571429
"203","TUAMOTU","FP","CHIKV",2014-10-19,1,41,27.8571428571429,27.2857142857143,27.1428571428571,26.2857142857143,25,26.7142857142857,26.2857142857143,26.4285714285714,26.4285714285714,0.0857142857142857,0.0971428571428571,0.151428571428571,0.131428571428571,1.21428571428571,0.177142857142857,0.0314285714285714,0.00571428571428571,0.0314285714285714
"204","TUAMOTU","FP","CHIKV",2014-10-26,2,90,27.8571428571429,27.8571428571429,27.2857142857143,27.1428571428571,26.2857142857143,25,26.7142857142857,26.2857142857143,26.4285714285714,0.00571428571428571,0.0857142857142857,0.0971428571428571,0.151428571428571,0.131428571428571,1.21428571428571,0.177142857142857,0.0314285714285714,0.00571428571428571
"205","TUAMOTU","FP","CHIKV",2014-11-02,3,19,27.7142857142857,27.8571428571429,27.8571428571429,27.2857142857143,27.1428571428571,26.2857142857143,25,26.7142857142857,26.2857142857143,0.105714285714286,0.00571428571428571,0.0857142857142857,0.0971428571428571,0.151428571428571,0.131428571428571,1.21428571428571,0.177142857142857,0.0314285714285714
"206","TUAMOTU","FP","CHIKV",2014-11-09,4,44,27,27.7142857142857,27.8571428571429,27.8571428571429,27.2857142857143,27.1428571428571,26.2857142857143,25,26.7142857142857,0.22,0.105714285714286,0.00571428571428571,0.0857142857142857,0.0971428571428571,0.151428571428571,0.131428571428571,1.21428571428571,0.177142857142857
"207","TUAMOTU","FP","CHIKV",2014-11-16,5,85,27.7142857142857,27,27.7142857142857,27.8571428571429,27.8571428571429,27.2857142857143,27.1428571428571,26.2857142857143,25,0.605714285714286,0.22,0.105714285714286,0.00571428571428571,0.0857142857142857,0.0971428571428571,0.151428571428571,0.131428571428571,1.21428571428571
"208","TUAMOTU","FP","CHIKV",2014-11-23,6,171,27.5714285714286,27.7142857142857,27,27.7142857142857,27.8571428571429,27.8571428571429,27.2857142857143,27.1428571428571,26.2857142857143,0.588571428571429,0.605714285714286,0.22,0.105714285714286,0.00571428571428571,0.0857142857142857,0.0971428571428571,0.151428571428571,0.131428571428571
"209","TUAMOTU","FP","CHIKV",2014-11-30,7,350,28,27.5714285714286,27.7142857142857,27,27.7142857142857,27.8571428571429,27.8571428571429,27.2857142857143,27.1428571428571,0.237142857142857,0.588571428571429,0.605714285714286,0.22,0.105714285714286,0.00571428571428571,0.0857142857142857,0.0971428571428571,0.151428571428571
"210","TUAMOTU","FP","CHIKV",2014-12-07,8,627,27.7142857142857,28,27.5714285714286,27.7142857142857,27,27.7142857142857,27.8571428571429,27.8571428571429,27.2857142857143,1.36285714285714,0.237142857142857,0.588571428571429,0.605714285714286,0.22,0.105714285714286,0.00571428571428571,0.0857142857142857,0.0971428571428571
"211","TUAMOTU","FP","CHIKV",2014-12-14,9,825,28.4285714285714,27.7142857142857,28,27.5714285714286,27.7142857142857,27,27.7142857142857,27.8571428571429,27.8571428571429,0.111428571428571,1.36285714285714,0.237142857142857,0.588571428571429,0.605714285714286,0.22,0.105714285714286,0.00571428571428571,0.0857142857142857
"212","TUAMOTU","FP","CHIKV",2014-12-21,10,732,27.1428571428571,28.4285714285714,27.7142857142857,28,27.5714285714286,27.7142857142857,27,27.7142857142857,27.8571428571429,1.14285714285714,0.111428571428571,1.36285714285714,0.237142857142857,0.588571428571429,0.605714285714286,0.22,0.105714285714286,0.00571428571428571
"213","TUAMOTU","FP","CHIKV",2014-12-28,11,608,28.7142857142857,27.1428571428571,28.4285714285714,27.7142857142857,28,27.5714285714286,27.7142857142857,27,27.7142857142857,0.485714285714286,1.14285714285714,0.111428571428571,1.36285714285714,0.237142857142857,0.588571428571429,0.605714285714286,0.22,0.105714285714286
"214","TUAMOTU","FP","CHIKV",2015-01-04,12,506,27.8571428571429,28.7142857142857,27.1428571428571,28.4285714285714,27.7142857142857,28,27.5714285714286,27.7142857142857,27,0.174285714285714,0.485714285714286,1.14285714285714,0.111428571428571,1.36285714285714,0.237142857142857,0.588571428571429,0.605714285714286,0.22
"215","TUAMOTU","FP","CHIKV",2015-01-11,13,327,28.2857142857143,27.8571428571429,28.7142857142857,27.1428571428571,28.4285714285714,27.7142857142857,28,27.5714285714286,27.7142857142857,0.06,0.174285714285714,0.485714285714286,1.14285714285714,0.111428571428571,1.36285714285714,0.237142857142857,0.588571428571429,0.605714285714286
"216","TUAMOTU","FP","CHIKV",2015-01-18,14,258,27.7142857142857,28.2857142857143,27.8571428571429,28.7142857142857,27.1428571428571,28.4285714285714,27.7142857142857,28,27.5714285714286,0.597142857142857,0.06,0.174285714285714,0.485714285714286,1.14285714285714,0.111428571428571,1.36285714285714,0.237142857142857,0.588571428571429
"217","TUAMOTU","FP","CHIKV",2015-01-25,15,196,27.2857142857143,27.7142857142857,28.2857142857143,27.8571428571429,28.7142857142857,27.1428571428571,28.4285714285714,27.7142857142857,28,0.457142857142857,0.597142857142857,0.06,0.174285714285714,0.485714285714286,1.14285714285714,0.111428571428571,1.36285714285714,0.237142857142857
"218","TUAMOTU","FP","CHIKV",2015-02-01,16,63,28.5714285714286,27.2857142857143,27.7142857142857,28.2857142857143,27.8571428571429,28.7142857142857,27.1428571428571,28.4285714285714,27.7142857142857,0.0657142857142857,0.457142857142857,0.597142857142857,0.06,0.174285714285714,0.485714285714286,1.14285714285714,0.111428571428571,1.36285714285714
"219","TUAMOTU","FP","CHIKV",2015-02-08,17,33,28.7142857142857,28.5714285714286,27.2857142857143,27.7142857142857,28.2857142857143,27.8571428571429,28.7142857142857,27.1428571428571,28.4285714285714,0.188571428571429,0.0657142857142857,0.457142857142857,0.597142857142857,0.06,0.174285714285714,0.485714285714286,1.14285714285714,0.111428571428571
"220","TUAMOTU","FP","CHIKV",2015-02-15,18,8,27.5714285714286,28.7142857142857,28.5714285714286,27.2857142857143,27.7142857142857,28.2857142857143,27.8571428571429,28.7142857142857,27.1428571428571,0.334285714285714,0.188571428571429,0.0657142857142857,0.457142857142857,0.597142857142857,0.06,0.174285714285714,0.485714285714286,1.14285714285714
"221","TUAMOTU","FP","CHIKV",2015-02-22,19,9,28.5714285714286,27.5714285714286,28.7142857142857,28.5714285714286,27.2857142857143,27.7142857142857,28.2857142857143,27.8571428571429,28.7142857142857,0.305714285714286,0.334285714285714,0.188571428571429,0.0657142857142857,0.457142857142857,0.597142857142857,0.06,0.174285714285714,0.485714285714286
"222","TUAMOTU","FP","ZIKV",2013-10-20,0,9,26.8571428571429,28.5714285714286,27.5714285714286,28.7142857142857,28.5714285714286,27.2857142857143,27.7142857142857,28.2857142857143,27.8571428571429,0.934285714285714,0.305714285714286,0.334285714285714,0.188571428571429,0.0657142857142857,0.457142857142857,0.597142857142857,0.06,0.174285714285714
"223","TUAMOTU","FP","ZIKV",2013-10-27,1,39,26.7142857142857,26.8571428571429,28.5714285714286,27.5714285714286,28.7142857142857,28.5714285714286,27.2857142857143,27.7142857142857,28.2857142857143,0.134285714285714,0.934285714285714,0.305714285714286,0.334285714285714,0.188571428571429,0.0657142857142857,0.457142857142857,0.597142857142857,0.06
"224","TUAMOTU","FP","ZIKV",2013-11-03,2,48,27.4285714285714,26.7142857142857,26.8571428571429,28.5714285714286,27.5714285714286,28.7142857142857,28.5714285714286,27.2857142857143,27.7142857142857,0.0171428571428571,0.134285714285714,0.934285714285714,0.305714285714286,0.334285714285714,0.188571428571429,0.0657142857142857,0.457142857142857,0.597142857142857
"225","TUAMOTU","FP","ZIKV",2013-11-10,3,69,27.7142857142857,27.4285714285714,26.7142857142857,26.8571428571429,28.5714285714286,27.5714285714286,28.7142857142857,28.5714285714286,27.2857142857143,0.417142857142857,0.0171428571428571,0.134285714285714,0.934285714285714,0.305714285714286,0.334285714285714,0.188571428571429,0.0657142857142857,0.457142857142857
"226","TUAMOTU","FP","ZIKV",2013-11-17,4,75,27,27.7142857142857,27.4285714285714,26.7142857142857,26.8571428571429,28.5714285714286,27.5714285714286,28.7142857142857,28.5714285714286,0.46,0.417142857142857,0.0171428571428571,0.134285714285714,0.934285714285714,0.305714285714286,0.334285714285714,0.188571428571429,0.0657142857142857
"227","TUAMOTU","FP","ZIKV",2013-11-24,5,81,27.7142857142857,27,27.7142857142857,27.4285714285714,26.7142857142857,26.8571428571429,28.5714285714286,27.5714285714286,28.7142857142857,0.357142857142857,0.46,0.417142857142857,0.0171428571428571,0.134285714285714,0.934285714285714,0.305714285714286,0.334285714285714,0.188571428571429
"228","TUAMOTU","FP","ZIKV",2013-12-01,6,87,27.4285714285714,27.7142857142857,27,27.7142857142857,27.4285714285714,26.7142857142857,26.8571428571429,28.5714285714286,27.5714285714286,1.53428571428571,0.357142857142857,0.46,0.417142857142857,0.0171428571428571,0.134285714285714,0.934285714285714,0.305714285714286,0.334285714285714
"229","TUAMOTU","FP","ZIKV",2013-12-08,7,151,26,27.4285714285714,27.7142857142857,27,27.7142857142857,27.4285714285714,26.7142857142857,26.8571428571429,28.5714285714286,2.08857142857143,1.53428571428571,0.357142857142857,0.46,0.417142857142857,0.0171428571428571,0.134285714285714,0.934285714285714,0.305714285714286
"230","TUAMOTU","FP","ZIKV",2013-12-15,8,141,27.7142857142857,26,27.4285714285714,27.7142857142857,27,27.7142857142857,27.4285714285714,26.7142857142857,26.8571428571429,0.04,2.08857142857143,1.53428571428571,0.357142857142857,0.46,0.417142857142857,0.0171428571428571,0.134285714285714,0.934285714285714
"231","TUAMOTU","FP","ZIKV",2013-12-22,9,101,26.5714285714286,27.7142857142857,26,27.4285714285714,27.7142857142857,27,27.7142857142857,27.4285714285714,26.7142857142857,0.7,0.04,2.08857142857143,1.53428571428571,0.357142857142857,0.46,0.417142857142857,0.0171428571428571,0.134285714285714
"232","TUAMOTU","FP","ZIKV",2013-12-29,10,87,28,26.5714285714286,27.7142857142857,26,27.4285714285714,27.7142857142857,27,27.7142857142857,27.4285714285714,0,0.7,0.04,2.08857142857143,1.53428571428571,0.357142857142857,0.46,0.417142857142857,0.0171428571428571
"233","TUAMOTU","FP","ZIKV",2014-01-05,11,47,27.6,28,26.5714285714286,27.7142857142857,26,27.4285714285714,27.7142857142857,27,27.7142857142857,0.06,0,0.7,0.04,2.08857142857143,1.53428571428571,0.357142857142857,0.46,0.417142857142857
"234","TUAMOTU","FP","ZIKV",2014-01-12,12,41,27.8571428571429,27.6,28,26.5714285714286,27.7142857142857,26,27.4285714285714,27.7142857142857,27,0.228571428571429,0.06,0,0.7,0.04,2.08857142857143,1.53428571428571,0.357142857142857,0.46
"235","TUAMOTU","FP","ZIKV",2014-01-19,13,53,27.8571428571429,27.8571428571429,27.6,28,26.5714285714286,27.7142857142857,26,27.4285714285714,27.7142857142857,0.0228571428571429,0.228571428571429,0.06,0,0.7,0.04,2.08857142857143,1.53428571428571,0.357142857142857
"236","TUAMOTU","FP","ZIKV",2014-01-26,14,46,27.8571428571429,27.8571428571429,27.8571428571429,27.6,28,26.5714285714286,27.7142857142857,26,27.4285714285714,0.0285714285714286,0.0228571428571429,0.228571428571429,0.06,0,0.7,0.04,2.08857142857143,1.53428571428571
"237","TUAMOTU","FP","ZIKV",2014-02-02,15,61,28.4285714285714,27.8571428571429,27.8571428571429,27.8571428571429,27.6,28,26.5714285714286,27.7142857142857,26,0.06,0.0285714285714286,0.0228571428571429,0.228571428571429,0.06,0,0.7,0.04,2.08857142857143
"238","TUAMOTU","FP","ZIKV",2014-02-09,16,45,27.4285714285714,28.4285714285714,27.8571428571429,27.8571428571429,27.8571428571429,27.6,28,26.5714285714286,27.7142857142857,0.305714285714286,0.06,0.0285714285714286,0.0228571428571429,0.228571428571429,0.06,0,0.7,0.04
"239","TUAMOTU","FP","ZIKV",2014-02-16,17,10,27.5714285714286,27.4285714285714,28.4285714285714,27.8571428571429,27.8571428571429,27.8571428571429,27.6,28,26.5714285714286,0.0228571428571429,0.305714285714286,0.06,0.0285714285714286,0.0228571428571429,0.228571428571429,0.06,0,0.7
"240","TUAMOTU","FP","ZIKV",2014-02-23,18,10,28.2857142857143,27.5714285714286,27.4285714285714,28.4285714285714,27.8571428571429,27.8571428571429,27.8571428571429,27.6,28,0.08,0.0228571428571429,0.305714285714286,0.06,0.0285714285714286,0.0228571428571429,0.228571428571429,0.06,0
"241","TUAMOTU","FP","ZIKV",2014-03-02,19,10,27.4285714285714,28.2857142857143,27.5714285714286,27.4285714285714,28.4285714285714,27.8571428571429,27.8571428571429,27.8571428571429,27.6,0.374285714285714,0.08,0.0228571428571429,0.305714285714286,0.06,0.0285714285714286,0.0228571428571429,0.228571428571429,0.06
"242","GUADELOUPE","FWI","CHIKV",2014-01-12,0,92,25.4285714285714,25,25,26,26.5714285714286,24.8571428571429,26,26.1428571428571,27.2857142857143,0.109,0.0978571428571429,0.460714285714286,0.261428571428571,0.170428571428571,0,0.0434285714285714,0.188571428571429,0.0798571428571429
"243","GUADELOUPE","FWI","CHIKV",2014-01-19,1,158,24.2857142857143,25.4285714285714,25,25,26,26.5714285714286,24.8571428571429,26,26.1428571428571,0.148714285714286,0.109,0.0978571428571429,0.460714285714286,0.261428571428571,0.170428571428571,0,0.0434285714285714,0.188571428571429
"244","GUADELOUPE","FWI","CHIKV",2014-01-26,2,236,24.8571428571429,24.2857142857143,25.4285714285714,25,25,26,26.5714285714286,24.8571428571429,26,0.203,0.148714285714286,0.109,0.0978571428571429,0.460714285714286,0.261428571428571,0.170428571428571,0,0.0434285714285714
"245","GUADELOUPE","FWI","CHIKV",2014-02-02,3,236,24.1428571428571,24.8571428571429,24.2857142857143,25.4285714285714,25,25,26,26.5714285714286,24.8571428571429,0.145142857142857,0.203,0.148714285714286,0.109,0.0978571428571429,0.460714285714286,0.261428571428571,0.170428571428571,0
"246","GUADELOUPE","FWI","CHIKV",2014-02-09,4,249,24.7142857142857,24.1428571428571,24.8571428571429,24.2857142857143,25.4285714285714,25,25,26,26.5714285714286,0.250428571428571,0.145142857142857,0.203,0.148714285714286,0.109,0.0978571428571429,0.460714285714286,0.261428571428571,0.170428571428571
"247","GUADELOUPE","FWI","CHIKV",2014-02-16,5,249,25.7142857142857,24.7142857142857,24.1428571428571,24.8571428571429,24.2857142857143,25.4285714285714,25,25,26,0.0327142857142857,0.250428571428571,0.145142857142857,0.203,0.148714285714286,0.109,0.0978571428571429,0.460714285714286,0.261428571428571
"248","GUADELOUPE","FWI","CHIKV",2014-02-23,6,158,23.7142857142857,25.7142857142857,24.7142857142857,24.1428571428571,24.8571428571429,24.2857142857143,25.4285714285714,25,25,0.239571428571429,0.0327142857142857,0.250428571428571,0.145142857142857,0.203,0.148714285714286,0.109,0.0978571428571429,0.460714285714286
"249","GUADELOUPE","FWI","CHIKV",2014-03-02,7,171,24.7142857142857,23.7142857142857,25.7142857142857,24.7142857142857,24.1428571428571,24.8571428571429,24.2857142857143,25.4285714285714,25,0.0725714285714286,0.239571428571429,0.0327142857142857,0.250428571428571,0.145142857142857,0.203,0.148714285714286,0.109,0.0978571428571429
"250","GUADELOUPE","FWI","CHIKV",2014-03-09,8,164,24,24.7142857142857,23.7142857142857,25.7142857142857,24.7142857142857,24.1428571428571,24.8571428571429,24.2857142857143,25.4285714285714,0.203285714285714,0.0725714285714286,0.239571428571429,0.0327142857142857,0.250428571428571,0.145142857142857,0.203,0.148714285714286,0.109
"251","GUADELOUPE","FWI","CHIKV",2014-03-16,9,217,23.2857142857143,24,24.7142857142857,23.7142857142857,25.7142857142857,24.7142857142857,24.1428571428571,24.8571428571429,24.2857142857143,0.148857142857143,0.203285714285714,0.0725714285714286,0.239571428571429,0.0327142857142857,0.250428571428571,0.145142857142857,0.203,0.148714285714286
"252","GUADELOUPE","FWI","CHIKV",2014-03-23,10,302,24.8571428571429,23.2857142857143,24,24.7142857142857,23.7142857142857,25.7142857142857,24.7142857142857,24.1428571428571,24.8571428571429,0,0.148857142857143,0.203285714285714,0.0725714285714286,0.239571428571429,0.0327142857142857,0.250428571428571,0.145142857142857,0.203
"253","GUADELOUPE","FWI","CHIKV",2014-03-30,11,584,25.1428571428571,24.8571428571429,23.2857142857143,24,24.7142857142857,23.7142857142857,25.7142857142857,24.7142857142857,24.1428571428571,0.101428571428571,0,0.148857142857143,0.203285714285714,0.0725714285714286,0.239571428571429,0.0327142857142857,0.250428571428571,0.145142857142857
"254","GUADELOUPE","FWI","CHIKV",2014-04-06,12,873,25.1428571428571,25.1428571428571,24.8571428571429,23.2857142857143,24,24.7142857142857,23.7142857142857,25.7142857142857,24.7142857142857,0.123428571428571,0.101428571428571,0,0.148857142857143,0.203285714285714,0.0725714285714286,0.239571428571429,0.0327142857142857,0.250428571428571
